project_id,project_name,project_type,scenario_name,scenario_type,record_group,sku_id,metric,description,value,unit,data_state,source_reference,effective_date,owner_name,month_start,month_end,phase,include_in_model,notes
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,scenario_driver,DRV-012,sale_cost_bps,sale cost bps,300,percentage_bps,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,unit_mix,UNIT-01-01,unit_count,Studio — unit count,28,units,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,unit_mix,UNIT-01-02,average_unit_sf,Studio — average unit sf,600,sf,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,unit_mix,UNIT-01-03,monthly_rent,Studio — monthly rent,1450,usd_per_month,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,unit_mix,UNIT-01-04,annual_scheduled_rent,Studio — annual scheduled rent,487200,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,unit_mix,UNIT-02-01,unit_count,1 Bedroom — unit count,112,units,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,unit_mix,UNIT-02-02,average_unit_sf,1 Bedroom — average unit sf,775,sf,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,unit_mix,UNIT-02-03,monthly_rent,1 Bedroom — monthly rent,1850,usd_per_month,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,unit_mix,UNIT-02-04,annual_scheduled_rent,1 Bedroom — annual scheduled rent,2486400,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,unit_mix,UNIT-03-01,unit_count,2 Bedroom — unit count,112,units,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,unit_mix,UNIT-03-02,average_unit_sf,2 Bedroom — average unit sf,1050,sf,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,unit_mix,UNIT-03-03,monthly_rent,2 Bedroom — monthly rent,2350,usd_per_month,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,unit_mix,UNIT-03-04,annual_scheduled_rent,2 Bedroom — annual scheduled rent,3158400,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,unit_mix,UNIT-04-01,unit_count,3 Bedroom — unit count,28,units,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,unit_mix,UNIT-04-02,average_unit_sf,3 Bedroom — average unit sf,1325,sf,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,unit_mix,UNIT-04-03,monthly_rent,3 Bedroom — monthly rent,2900,usd_per_month,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,unit_mix,UNIT-04-04,annual_scheduled_rent,3 Bedroom — annual scheduled rent,974400,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,calculated_output,REV-001,annual_residential_revenue,annual residential revenue,7106400,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Calculated from the scenario unit mix, occupancy, other-income, and expense drivers."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,calculated_output,REV-002,annual_other_income,annual other income,252000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Calculated from the scenario unit mix, occupancy, other-income, and expense drivers."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,calculated_output,REV-003,annual_potential_gross_revenue,annual potential gross revenue,7358400,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Calculated from the scenario unit mix, occupancy, other-income, and expense drivers."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,calculated_output,REV-004,annual_effective_gross_income,annual effective gross income,6990480,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Calculated from the scenario unit mix, occupancy, other-income, and expense drivers."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,calculated_output,REV-005,annual_operating_expenses,annual operating expenses,2240000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Calculated from the scenario unit mix, occupancy, other-income, and expense drivers."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,calculated_output,REV-006,annual_net_operating_income,annual net operating income,4750480,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Calculated from the scenario unit mix, occupancy, other-income, and expense drivers."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,calculated_output,REV-007,yield_on_cost_bps,yield on cost bps,1188,percentage_bps,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Calculated from the scenario unit mix, occupancy, other-income, and expense drivers."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,operations,OPEX-01,annual_operating_expense,Property taxes,700000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,operations,OPEX-02,annual_operating_expense,Insurance,210000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,operations,OPEX-03,annual_operating_expense,Property management,210000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,operations,OPEX-04,annual_operating_expense,Utilities,250000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,operations,OPEX-05,annual_operating_expense,Repairs and maintenance,300000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,operations,OPEX-06,annual_operating_expense,Payroll / onsite operations,240000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,operations,OPEX-07,annual_operating_expense,Landscaping / grounds,100000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,operations,OPEX-08,annual_operating_expense,Marketing / leasing,70000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,operations,OPEX-09,annual_operating_expense,Administrative,60000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,operations,OPEX-10,annual_operating_expense,Replacement / operating reserves,100000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,wbs_budget,WBS-001,extended_cost,Land acquisition consideration,3400000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,predevelopment,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Standardized WBS category: land_acquisition; applicability: Project-wide."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,wbs_budget,WBS-002,extended_cost,Acquisition due diligence,150000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,predevelopment,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Standardized WBS category: land_acquisition; applicability: Project-wide."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,wbs_budget,WBS-003,extended_cost,Title and escrow,50000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,predevelopment,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Standardized WBS category: land_acquisition; applicability: Project-wide."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,wbs_budget,WBS-004,extended_cost,Acquisition legal,50000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,predevelopment,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Standardized WBS category: land_acquisition; applicability: Project-wide."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,wbs_budget,WBS-005,extended_cost,Environmental review,50000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,predevelopment,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Standardized WBS category: land_acquisition; applicability: Project-wide."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,wbs_budget,WBS-006,extended_cost,Boundary and topographic survey,50000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,predevelopment,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Standardized WBS category: land_acquisition; applicability: Project-wide."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,wbs_budget,WBS-007,extended_cost,Geotechnical investigation,75000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,predevelopment,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Standardized WBS category: land_acquisition; applicability: Project-wide."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,wbs_budget,WBS-008,extended_cost,Acquisition brokerage,50000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,predevelopment,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Standardized WBS category: land_acquisition; applicability: Project-wide."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,wbs_budget,WBS-009,extended_cost,Demolition and clearing allowance,50000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,predevelopment,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Standardized WBS category: land_acquisition; applicability: Project-wide."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,wbs_budget,WBS-010,extended_cost,Land closing reserve,75000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,predevelopment,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Standardized WBS category: land_acquisition; applicability: Project-wide."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,wbs_budget,WBS-011,extended_cost,Mass grading,700000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,construction,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Standardized WBS category: site_development; applicability: Project-wide."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,wbs_budget,WBS-012,extended_cost,Utility extension,500000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,construction,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Standardized WBS category: site_development; applicability: Project-wide."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,wbs_budget,WBS-013,extended_cost,Water and sewer improvements,500000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,construction,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Standardized WBS category: site_development; applicability: Project-wide."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,wbs_budget,WBS-014,extended_cost,Stormwater infrastructure,500000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,construction,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Standardized WBS category: site_development; applicability: Project-wide."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,wbs_budget,WBS-015,extended_cost,"Paving, curbs, and sidewalks",450000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,construction,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Standardized WBS category: site_development; applicability: Project-wide."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,wbs_budget,WBS-016,extended_cost,Landscape and irrigation,250000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,construction,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Standardized WBS category: site_development; applicability: Project-wide."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,wbs_budget,WBS-017,extended_cost,Detention and retention,300000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,construction,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Standardized WBS category: site_development; applicability: Project-wide."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,wbs_budget,WBS-018,extended_cost,Earthwork and import/export,300000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,construction,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Standardized WBS category: site_development; applicability: Project-wide."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,wbs_budget,WBS-019,extended_cost,Temporary utilities,200000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,construction,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Standardized WBS category: site_development; applicability: Project-wide."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,wbs_budget,WBS-020,extended_cost,Site development reserve,300000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,construction,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Standardized WBS category: site_development; applicability: Project-wide."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,wbs_budget,WBS-021,extended_cost,LGS primary structure,1200000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,construction,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Standardized WBS category: building_modular; applicability: All five buildings."
1,Cedarwood Flats,Multifamily Residential Development,Historical Planning — Cedarwood Baseline,custom,wbs_budget,WBS-022,extended_cost,LGS secondary framing,800000,usd,estimated,"pasted_content_23.txt, Cedarwood Base Planning Case, user-supplied 2026-08-21",,jchappell2120,,,construction,yes,"Estimated/user-supplied historical planning scenario. No figure is an actual result, commitment, or funded-capital record. | Standardized WBS category: building_modular; applicability: All five buildings."
